File,Glottocode,Language-level_Glottocode,Use_in_analyses
AN0418_EDIT_barlowpacific-mend1267-1_EDIT.csv,mend1267,mend1267,YES
AN0419_barlowpacific-busa1255-1.csv,busa1255,busa1255,YES
AN0420_barlowpacific-kaya1324-1.csv,kaya1324,kaya1324,YES
AN0421_EDIT_abvd-237-reja1241_EDIT.csv,reja1241,reja1241,YES
AN0422_numerals-muri1259-1.csv,muri1259,muri1259,YES
AN0423_barlowpacific-moda1244-1.csv,moda1244,moda1244,YES
AN0424_numerals-sega1244-1.csv,sega1244,sega1243,YES
AN0425_numerals-iban1264-1.csv,iban1264,iban1264,YES
AN0427_numerals-sebe1242-1.csv,sebe1242,sebe1242,YES
AN0428_numerals-mual1241-1.csv,mual1241,mual1241,YES
AN0429_numerals-keni1248-1.csv,keni1248,keni1248,YES
AN0430_EDIT_numerals-kend1254-1_EDIT.csv,kend1254,kend1254,YES
AN0431_EDIT_barlowpacific-ment1251-1_EDIT.csv,ment1251,ment1251,YES
AN0432_EDIT_numerals-gera1241-1_EDIT.csv,gera1241,mala1480,YES
AN0433_numerals-haji1235-1.csv,haji1235,haji1235,YES
AN0434_barlowpacific-oldm1243-1.csv,oldm1243,oldm1243,YES
AN0435_barlowpacific-duan1242-2.csv,duan1242,duan1242,YES
AN0436_barlowpacific-beta1252-1.csv,beta1252,beta1252,YES
AN0437_barlowpacific-coco1260-1.csv,coco1260,coco1260,YES
AN0438_EDIT_barlowpacific-pera1256-2_EDIT.csv,pera1256,pera1256,YES
AN0439_barlowpacific-kaur1269-1.csv,kaur1269,kaur1269,YES
AN0440_barlowpacific-cent2053-2.csv,cent2053,cent2053,YES
AN0441_barlowpacific-kubu1239-1.csv,kubu1239,kubu1239,YES
AN0442_numerals-coll1240-1.csv,coll1240,coll1240,YES
AN0443_numerals-musi1241-1.csv,musi1241,musi1241,YES
AN0444_EDIT_abvd-1191-bang1365_EDIT.csv,bang1365,bang1365,YES
AN0445_numerals-lonc1237-1.csv,lonc1237,lonc1237,YES
AN0446_EDIT_abvd-1192-jamb1236_EDIT.csv,jamb1236,jamb1236,YES
AN0447_numerals-keri1250-1.csv,keri1250,keri1250,YES
AN0448_barlowpacific-lubu1241-1.csv,lubu1241,lubu1241,YES
AN0449_numerals-mina1268-1.csv,mina1268,mina1268,YES
AN0450_barlowpacific-nege1240-1.csv,nege1240,nege1240,YES
AN0451_numerals-peka1242-1.csv,peka1242,peka1242,YES
AN0452_barlowpacific-bali1279-1.csv,bali1279,bali1279,YES
AN0453_numerals-mala1479-1.csv,mala1479,mala1479,YES
AN0454_barlowpacific-jaku1244-1.csv,jaku1244,jaku1244,YES
AN0455_EDIT_barlowpacific-keda1251-1_EDIT.csv,keda1251,keda1251,YES
AN0456_barlowpacific-patt1249-1.csv,patt1249,patt1249,YES
AN0457_numerals-urak1238-1.csv,urak1238,urak1238,YES
AN0458_barlowpacific-oran1258-1.csv,oran1258,oran1258,YES
AN0459_barlowpacific-oran1259-1.csv,oran1259,oran1259,YES
AN0460_EDIT_barlowpacific-temu1239-1_EDIT.csv,temu1239,temu1239,YES
AN0461_barlowpacific-teng1267-1.csv,teng1267,teng1267,YES
AN0462_numerals-indo1316-1.csv,indo1316,indo1316,YES
AN0463_EDIT_abvd-468-stan1306_EDIT.csv,stan1306,stan1306,YES
AN0464_EDIT_barlowpacific-banj1239-1_EDIT.csv,banj1239,banj1239,YES
AN0465_barlowpacific-buki1247-1.csv,buki1247,buki1247,YES
AN0466_barlowpacific-bera1262-1.csv,bera1262,bera1262,YES
AN0467_barlowpacific-baca1243-2.csv,baca1243,baca1243,YES
AN0468_barlowpacific-brun1242-1.csv,brun1242,brun1242,YES
AN0469_barlowpacific-saba1263-1.csv,saba1263,saba1263,YES
AN0470_barlowpacific-kota1275-1.csv,kota1275,kota1275,YES
AN0471_barlowpacific-baba1267-1.csv,baba1267,baba1267,YES
AN0472_EDIT_barlowpacific-mala1482-1_EDIT.csv,mala1482,mala1482,YES
AN0473_barlowpacific-sril1245-1.csv,sril1245,sril1245,YES
AN0474_EDIT_barlowpacific-maka1305-1_EDIT.csv,maka1305,maka1305,YES
AN0475_barlowpacific-lara1260-1.csv,lara1260,lara1260,YES
AN0476_numerals-kupa1239-1.csv,kupa1239,kupa1239,YES
AN0477_barlowpacific-ambo1250-2.csv,ambo1250,ambo1250,YES
AN0478_barlowpacific-band1353-1.csv,band1353,band1353,YES
AN0479_barlowpacific-nort2828-1.csv,nort2828,nort2828,YES
AN0481_barlowpacific-mala1481-1.csv,mala1481,mala1481,YES
AN0482_numerals-papu1250-1.csv,papu1250,papu1250,YES
AN0483_numerals-achi1257-1.csv,achi1257,achi1257,YES
AN0484_EDIT_numerals-east2563-1_EDIT.csv,east2563,east2563,YES
AN0485_numerals-west2650-1.csv,west2650,west2650,YES
AN0486_numerals-haro1237-1.csv,haro1237,haro1237,YES
AN0487_numerals-cacg1235-1.csv,cacg1235,cacg1235,YES
AN0488_numerals-chru1239-1.csv,chru1239,chru1239,YES
AN0489_numerals-sout3010-1.csv,sout3010,sout3010,YES
AN0490_EDIT_numerals-nort2994-1_EDIT.csv,nort2994,nort2994,YES
AN0491_numerals-tsat1238-1.csv,tsat1238,tsat1238,YES
AN0492_barlowpacific-biha1246-1.csv,biha1246,biha1246,YES
AN0493_numerals-jara1266-1.csv,jara1266,jara1266,YES
AN0494_numerals-rade1240-1.csv,rade1240,rade1240,YES
AN0495_numerals-buka1257-1.csv,buka1257,buka1257,YES
AN0496_barlowpacific-baub1235-1.csv,baub1235,baub1235,YES
AN0497_numerals-biat1246-1.csv,biat1246,biat1246,YES
AN0498_EDIT_barlowpacific-trin1271-1.csv,trin1271,trin1271,YES
AN0499_numerals-jang1257-1.csv,jang1257,jang1257,YES
AN0500_barlowpacific-kemb1249-1.csv,kemb1249,kemb1249,YES
AN0501_numerals-sema1269-1.csv,sema1269,sema1269,YES
AN0502_numerals-ribu1241-1.csv,ribu1241,ribu1241,YES
AN0503_numerals-sang1339-1.csv,sang1339,sang1339,YES
AN0504_barlowpacific-rara1235-1.csv,rara1235,rara1235,YES
AN0506_EDIT_abvd-488-beka1241_EDIT.csv,beka1241,beka1241,YES
AN0507_numerals-beny1237-1.csv,beny1237,beny1237,YES
AN0508_numerals-mokl1243-1.csv,mokl1243,mokl1243,YES
AN0509_numerals-moke1242-1.csv,moke1242,moke1242,YES
AN0510_numerals-gayo1244-1.csv,gayo1244,gayo1244,YES
AN0511_numerals-bata1292-1.csv,bata1292,bata1292,YES
AN0512_barlowpacific-bata1294-1.csv,bata1294,bata1294,YES
AN0513_barlowpacific-bata1293-1.csv,bata1293,bata1293,YES
AN0514_numerals-bata1288-1.csv,bata1288,bata1288,YES
AN0515_numerals-bata1290-1.csv,bata1290,bata1290,YES
AN0516_numerals-bata1291-1.csv,bata1291,bata1291,YES
AN0517_numerals-bata1289-1.csv,bata1289,bata1289,YES
AN0518_numerals-ment1249-1.csv,ment1249,ment1249,YES
AN0519_numerals-nias1242-1.csv,nias1242,nias1242,YES
AN0520_barlowpacific-siku1242-2.csv,siku1242,siku1242,YES
AN0521_barlowpacific-sime1241-1.csv,sime1241,sime1241,YES
AN0522_numerals-reja1240-1.csv,reja1240,reja1240,YES
AN0523_numerals-nasa1239-1.csv,nasa1239,nasa1239,YES
AN0524_numerals-engg1245-1.csv,engg1245,engg1245,YES
AN0525_numerals-lamp1242-1.csv,lamp1242,lamp1242,YES
AN0526_numerals-kome1238-1.csv,kome1238,kome1238,YES
AN0527_barlowpacific-lamp1243-1.csv,lamp1243,lamp1243,YES
AN0528_numerals-sund1252-1.csv,sund1252,sund1252,YES
AN0529_barlowpacific-kawi1241-1.csv,kawi1241,kawi1241,YES
AN0530_numerals-java1254-1.csv,java1254,java1254,YES
AN0531_barlowpacific-cari1276-1.csv,cari1276,cari1276,YES
AN0533_numerals-teng1272-1.csv,teng1272,teng1272,YES
AN0534_numerals-osin1237-1.csv,osin1237,osin1237,YES
AN0535_barlowpacific-kang1289-1.csv,kang1289,kang1289,YES
AN0536_numerals-nucl1460-1.csv,nucl1460,nucl1460,YES
AN0537_numerals-bali1278-1.csv,bali1278,bali1278,YES
AN0538_numerals-sasa1249-1.csv,sasa1249,sasa1249,YES
AN0539_numerals-sumb1241-1.csv,sumb1241,sumb1241,YES
AN0541_numerals-bima1247-1.csv,bima1247,bima1247,YES
AN0542_numerals-anak1240-1.csv,anak1240,anak1240,YES
AN0544_numerals-wanu1241-1.csv,wanu1241,wanu1241,YES
AN0545_numerals-kamb1299-1.csv,kamb1299,kamb1299,YES
AN0546_numerals-mamb1305-1.csv,mamb1305,mamb1305,YES
AN0547_EDIT_barlowpacific-ngga1239-1_EDIT.csv,ngga1239,ngga1239,YES
AN0548_numerals-kodi1247-1.csv,kodi1247,kodi1247,YES
AN0549_numerals-lamb1273-1.csv,lamb1273,lamb1273,YES
AN0550_numerals-weje1237-1.csv,weje1237,weje1237,YES
AN0551_numerals-dhao1237-1.csv,dhao1237,dhao1237,YES
AN0552_numerals-sabu1255-1.csv,sabu1255,sabu1255,YES
AN0554_barlowpacific-komo1261-1.csv,komo1261,komo1261,YES
AN0555_numerals-mang1405-1.csv,mang1405,mang1405,YES
AN0556_barlowpacific-riun1237-1.csv,riun1237,riun1237,YES
AN0557_numerals-remb1250-1.csv,remb1250,remb1250,YES
AN0558_barlowpacific-waer1237-1.csv,waer1237,waer1237,YES
AN0560_numerals-ende1246-1.csv,ende1246,ende1246,YES
AN0561_numerals-lioo1240-1.csv,lioo1240,lioo1240,YES
AN0562_numerals-keoo1238-1.csv,keoo1238,keoo1238,YES
AN0563_numerals-nage1237-1.csv,nage1237,nage1237,YES
AN0564_barlowpacific-namu1249-1.csv,namu1249,namu1249,YES
AN0565_numerals-ngad1261-1.csv,ngad1261,ngad1261,YES
AN0566_numerals-rong1269-1.csv,rong1269,rong1269,YES
AN0567_numerals-palu1252-1.csv,palu1252,palu1252,YES
AN0568_numerals-sika1262-1.csv,sika1262,sika1262,YES
AN0569_numerals-alor1247-1.csv,alor1247,alor1247,YES
AN0570_numerals-lewo1251-1.csv,lewo1251,lama1277,YES
AN0571_numerals-lewo1244-1.csv,lewo1244,lewo1244,YES
AN0573_numerals-adon1237-1.csv,adon1237,adon1237,YES
AN0575_numerals-lama1278-1.csv,lama1278,lama1278,YES
AN0576_numerals-levu1239-1.csv,levu1239,levu1239,YES
AN0577_numerals-sout2896-1.csv,sout2896,sout2896,YES
AN0581_numerals-keda1252-1.csv,keda1252,keda1252,YES
AN0582_barlowpacific-bilb1242-1.csv,bilb1242,bilb1242,YES
AN0583_barlowpacific-ring1244-1.csv,ring1244,ring1244,YES
AN0584_numerals-term1237-1.csv,term1237,term1237,YES
AN0585_numerals-lole1239-1.csv,lole1239,lole1239,YES
AN0586_barlowpacific-tiii1241-1.csv,tiii1241,tiii1241,YES
AN0587_numerals-dela1251-1.csv,dela1251,dela1251,YES
AN0588_barlowpacific-deng1253-1.csv,deng1253,deng1253,YES
AN0589_EDIT_numerals-amar1273-1_EDIT.csv,amar1273,amar1273,YES
AN0590_numerals-baik1238-1.csv,baik1238,baik1238,YES
AN0591_EDIT_numerals-uabm1237-1_EDIT.csv,uabm1237,uabm1237,YES
AN0592_numerals-helo1243-1.csv,helo1243,helo1243,YES
AN0593_numerals-idat1237-1.csv,idat1237,idat1237,YES
AN0594_numerals-laka1255-1.csv,laka1255,laka1255,YES
AN0595_numerals-habu1241-1.csv,habu1241,habu1241,YES
AN0596_numerals-tetu1245-1.csv,tetu1245,tetu1245,YES
AN0597_barlowpacific-tetu1246-2.csv,tetu1246,tetu1246,YES
AN0598_numerals-kair1265-1.csv,kair1265,kair1265,YES
AN0599_numerals-naue1237-1.csv,naue1237,naue1237,YES
AN0600_EDIT_numerals-waim1252-1_EDIT.csv,waim1252,waim1252,YES
AN0601_numerals-galo1243-1.csv,galo1243,galo1243,YES
AN0602_numerals-iliu1237-1.csv,iliu1237,iliu1237,YES
AN0603_numerals-aput1237-1.csv,aput1237,aput1237,YES
AN0604_numerals-pera1257-1.csv,pera1257,pera1257,YES
AN0605_numerals-tugu1245-1.csv,tugu1245,tugu1245,YES
AN0606_numerals-maku1277-1.csv,maku1277,maku1277,YES
AN0607_numerals-kisa1266-1.csv,kisa1266,kisa1266,YES
AN0608_numerals-roma1332-1.csv,roma1332,roma1332,YES
AN0609_numerals-leti1246-1.csv,leti1246,leti1246,YES
AN0610_numerals-luan1263-1.csv,luan1263,luan1263,YES
AN0611_numerals-east2472-1.csv,east2472,east2472,YES
AN0612_numerals-daii1240-1.csv,daii1240,daii1240,YES
AN0613_numerals-dawe1237-1.csv,dawe1237,dawe1237,YES
AN0614_numerals-nort2860-1.csv,nort2860,nort2860,YES
AN0615_numerals-cent2072-1.csv,cent2072,cent2072,YES
AN0616_numerals-east2462-1.csv,east2462,east2462,YES
AN0617_numerals-seri1255-1.csv,seri1255,seri1255,YES
AN0618_numerals-sout2883-1.csv,sout2883,sout2883,YES
AN0619_EDIT_barlowpacific-west2535-1_EDIT.csv,west2535,west2535,YES
AN0620_numerals-empl1237-1.csv,empl1237,empl1237,YES
AN0621_numerals-imro1237-1.csv,imro1237,imro1237,YES
AN0622_numerals-tela1241-1.csv,tela1241,tela1241,YES
AN0623_numerals-west2548-1.csv,west2548,west2548,YES
AN0624_numerals-sela1259-1.csv,sela1259,sela1259,YES
AN0625_numerals-selu1242-1.csv,selu1242,selu1242,YES
AN0626_barlowpacific-nila1244-1.csv,nila1244,nila1244,YES
AN0627_numerals-seru1245-1.csv,seru1245,seru1245,YES
AN0628_numerals-teun1241-1.csv,teun1241,teun1241,YES
AN0629_barlowpacific-ambe1248-1.csv,ambe1248,ambe1248,YES
AN0630_EDIT_numerals-buru1303-1_EDIT.csv,buru1303,buru1303,YES
AN0631_barlowpacific-huku1237-1.csv,huku1237,huku1237,YES
AN0632_barlowpacific-lise1239-2.csv,lise1239,lise1239,YES
AN0633_numerals-sula1245-1.csv,sula1245,sula1248,YES
AN0634_barlowpacific-kaye1241-2.csv,kaye1241,kaye1241,YES
AN0635_barlowpacific-asil1242-1.csv,asil1242,asil1242,YES
AN0636_numerals-boan1242-1.csv,boan1242,boan1242,YES
AN0637_numerals-lari1255-1.csv,lari1255,lari1255,YES
AN0638_numerals-luhu1243-1.csv,luhu1243,luhu1243,YES
AN0639_numerals-mani1297-1.csv,mani1297,mani1297,YES
AN0640_barlowpacific-paul1238-2.csv,paul1238,paul1238,YES
AN0641_numerals-laha1251-1.csv,laha1251,laha1251,YES
AN0642_barlowpacific-seit1239-1.csv,seit1239,seit1239,YES
AN0643_numerals-hitu1239-1.csv,hitu1239,hitu1239,YES
AN0644_numerals-tule1244-1.csv,tule1244,tule1244,YES
AN0645_numerals-kaib1244-1.csv,kaib1244,kaib1244,YES
AN0646_barlowpacific-haru1244-1.csv,haru1244,haru1244,YES
AN0647_numerals-amah1245-1.csv,amah1245,amah1245,YES
AN0648_numerals-nusa1245-1.csv,nusa1245,nusa1245,YES
AN0649_EDIT_barlowpacific-latu1237-1_EDIT.csv,latu1237,latu1237,YES
AN0650_EDIT_barlowpacific-sapa1251-2_EDIT.csv,sapa1251,sapa1251,YES
AN0651_numerals-kama1362-1.csv,kama1362,kama1362,YES
AN0652_barlowpacific-sepa1242-1.csv,sepa1242,sepa1242,YES
AN0653_barlowpacific-telu1263-1.csv,telu1263,telu1263,YES
AN0654_numerals-hulu1246-1.csv,hulu1246,hulu1246,YES
AN0655_numerals-lisa1239-1.csv,lisa1239,lisa1239,YES
AN0657_numerals-sale1244-1.csv,sale1244,sale1244,YES
AN0658_numerals-alun1238-1.csv,alun1238,alun1238,YES
AN0659_numerals-naka1263-1.csv,naka1263,naka1263,YES
AN0660_numerals-yala1266-1.csv,yala1266,yala1266,YES
AN0661_numerals-nort2864-1.csv,nort2864,nort2864,YES
AN0662_numerals-huau1237-1.csv,huau1237,huau1237,YES
AN0663_barlowpacific-manu1258-1.csv,manu1258,manu1258,YES
AN0665_numerals-sout2895-1.csv,sout2895,sout2895,YES
AN0666_numerals-kema1243-1.csv,kema1243,kema1243,YES
AN0667_numerals-tuku1254-1.csv,tuku1254,tuku1254,YES
AN0668_barlowpacific-wela1235-1.csv,wela1235,wela1235,YES
AN0669_numerals-mamb1306-1.csv,mamb1306,mamb1306,YES
AN0670_numerals-ford1242-1.csv,ford1242,ford1242,YES
AN0671_numerals-keii1239-1.csv,keii1239,keii1239,YES
AN0672_numerals-yamd1240-1.csv,yamd1240,yamd1240,YES
AN0673_numerals-urua1244-1.csv,urua1244,urua1244,YES
AN0674_numerals-onin1245-1.csv,onin1245,onin1245,YES
AN0675_numerals-seka1247-1.csv,seka1247,seka1247,YES
AN0676_numerals-teor1240-1.csv,teor1240,teor1240,YES
AN0677_barlowpacific-kurr1245-1.csv,kurr1245,kurr1245,YES
AN0678_numerals-irar1238-1.csv,irar1238,irar1238,YES
AN0679_barlowpacific-kuri1260-1.csv,kuri1260,kuri1260,YES
AN0680_numerals-argu1237-1.csv,argu1237,argu1237,YES
AN0681_numerals-bedo1237-1.csv,bedo1237,bedo1237,YES
AN0682_numerals-erok1237-1.csv,erok1237,erok1237,YES
AN0683_EDIT_barlowpacific-beng1287-1_EDIT.csv,beng1287,beng1287,YES
AN0684_EDIT_barlowpacific-hoti1237-1_EDIT.csv,hoti1237,hoti1237,YES
AN0685_numerals-lian1255-1.csv,lian1255,lian1255,YES
AN0687_numerals-bobo1254-1.csv,bobo1254,bobo1254,YES
AN0688_barlowpacific-masi1266-1.csv,masi1266,masi1266,YES
AN0689_barlowpacific-bati1253-1.csv,bati1253,bati1253,YES
AN0690_numerals-gese1240-1.csv,gese1240,gese1240,YES
AN0691_numerals-kowi1239-1.csv,kowi1239,kowi1239,YES
AN0692_barlowpacific-watu1247-1.csv,watu1247,watu1247,YES
AN0693_numerals-band1355-1.csv,band1355,band1355,YES
AN0694_numerals-west2538-1.csv,west2538,west2538,YES
AN0695_numerals-east2465-1.csv,east2465,east2465,YES
AN0696_numerals-kare1339-1.csv,kare1339,kare1339,YES
AN0697_numerals-bara1367-1.csv,bara1367,bara1367,YES
AN0698_numerals-lora1237-1.csv,lora1237,lora1237,YES
AN0699_numerals-koba1240-1.csv,koba1240,koba1240,YES
AN0700_numerals-dobe1238-1.csv,dobe1238,dobe1238,YES
AN0701_numerals-mano1275-1.csv,mano1275,mano1275,YES
AN0702_numerals-lola1248-1.csv,lola1248,lola1248,YES
AN0703_numerals-mari1430-1.csv,mari1430,mari1430,YES
AN0704_numerals-batu1258-1.csv,batu1258,batu1258,YES
AN0705_numerals-ujir1237-1.csv,ujir1237,ujir1237,YES
AN0706_numerals-komp1237-1.csv,komp1237,komp1237,YES
AN0707_numerals-kola1285-1.csv,kola1285,kola1285,YES
AN0708_numerals-pala1344-1.csv,pala1344,pala1344,YES
AN0709_EDIT_barlowpacific-cham1312-1_EDIT.csv,cham1312,cham1312,YES
AN0710_numerals-buli1255-1.csv,buli1255,buli1255,YES
AN0711_barlowpacific-maba1278-1.csv,maba1278,maba1278,YES
AN0712_barlowpacific-pata1260-1.csv,pata1260,pata1260,YES
AN0713_numerals-sawa1247-1.csv,sawa1247,sawa1247,YES
AN0714_numerals-east2440-1.csv,east2440,east2440,YES
AN0715_barlowpacific-gane1237-2.csv,gane1237,gane1237,YES
AN0716_numerals-gebe1237-1.csv,gebe1237,gebe1237,YES
AN0717_numerals-matb1237-1.csv,matb1237,matb1237,YES
AN0718_barlowpacific-kawe1240-2.csv,kawe1240,kawe1240,YES
AN0719_barlowpacific-lege1241-1.csv,lege1241,lege1241,YES
AN0720_numerals-maya1282-2.csv,maya1282,maya1282,YES
AN0721_barlowpacific-wauy1237-2.csv,wauy1237,wauy1237,YES
AN0722_numerals-waig1244-1.csv,waig1244,waig1244,YES
AN0723_numerals-biga1238-1.csv,biga1238,biga1238,YES
AN0724_EDIT_barlowpacific-bata1295-1_EDIT.csv,bata1295,bata1295,YES
AN0725_numerals-made1253-1.csv,made1253,made1253,YES
AN0726_numerals-asss1237-2.csv,asss1237,asss1237,YES
AN0727_numerals-biak1248-1.csv,biak1248,biak1248,YES
AN0728_numerals-roon1237-2.csv,roon1237,roon1237,YES
AN0729_numerals-dusn1237-1.csv,dusn1237,dusn1237,YES
AN0730_numerals-meos1237-1.csv,meos1237,meos1237,YES
AN0731_numerals-yaur1239-1.csv,yaur1239,yaur1239,YES
AN0732_numerals-ires1239-1.csv,ires1239,ires1239,YES
AN0733_numerals-yere1243-1.csv,yere1243,yere1243,YES
AN0734_EDIT_numerals-amba1265-1_EDIT.csv,amba1265,amba1265,YES
AN0735_numerals-ansu1237-1.csv,ansu1237,ansu1237,YES
AN0736_barlowpacific-mara1397-1.csv,mara1397,mara1397,YES
AN0737_numerals-wand1267-2.csv,wand1267,wand1267,YES
AN0738_numerals-woii1237-1.csv,woii1237,woii1237,YES
AN0739_EDIT_barlowpacific-mung1269-1_EDIT.csv,mung1269,mung1269,YES
AN0740_numerals-papu1251-1.csv,papu1251,papu1251,YES
AN0741_barlowpacific-pomm1237-1.csv,pomm1237,pomm1237,YES
AN0742_numerals-busa1254-1.csv,busa1254,busa1254,YES
AN0743_numerals-seru1244-1.csv,seru1244,seru1244,YES
AN0744_numerals-kuru1305-2.csv,kuru1305,kuru1305,YES
AN0745_numerals-wabo1240-2.csv,wabo1240,wabo1240,YES
AN0746_barlowpacific-tand1253-2.csv,tand1253,tand1253,YES
AN0747_numerals-morm1235-1.csv,morm1235,morm1235,YES
AN0748_numerals-waro1242-1.csv,waro1242,waro1242,YES
AN0749_barlowpacific-ware1253-2.csv,ware1253,ware1253,YES
AN0750_barlowpacific-pauw1243-3.csv,pauw1243,pauw1243,YES
AN0751_numerals-yoke1238-1.csv,yoke1238,yoke1238,YES
AN0752_EDIT_abvd-1578-ngul1236_EDIT.csv,ngul1236,ngul1236,YES
AN0753_numerals-yape1248-1.csv,yape1248,yape1248,YES
AN0754_numerals-tobi1238-1.csv,tobi1238,tobi1238,YES
AN0755_numerals-sons1242-1.csv,sons1242,sons1242,YES
AN0756_numerals-ulit1238-1.csv,ulit1238,ulit1238,YES
AN0757_barlowpacific-mapi1250-2.csv,mapi1250,mapi1250,YES
AN0758_EDIT_numerals-wole1240-1_EDIT.csv,wole1240,wole1240,YES
AN0759_numerals-sata1237-1.csv,sata1237,sata1237,YES
AN0760_numerals-namo1247-1.csv,namo1247,namo1247,YES
AN0761_numerals-paaf1237-1.csv,paaf1237,paaf1237,YES
AN0762_numerals-tana1281-1.csv,tana1281,tana1281,YES
AN0763_numerals-caro1242-1.csv,caro1242,caro1242,YES
AN0764_EDIT_numerals-pulu1242-1_EDIT.csv,pulu1242,pulu1242,YES
AN0765_EDIT_barlowpacific-poll1238-1.csv,poll1238,poll1238,YES
AN0766_numerals-chuu1238-1.csv,chuu1238,chuu1238,YES
AN0767_numerals-mort1237-1.csv,mort1237,mort1237,YES
AN0768_numerals-pohn1238-1.csv,pohn1238,pohn1238,YES
AN0769_numerals-moki1238-1.csv,moki1238,moki1238,YES
AN0770_numerals-ping1243-1.csv,ping1243,ping1243,YES
AN0771_numerals-mars1254-1.csv,mars1254,mars1254,YES
AN0772_numerals-gilb1244-1.csv,gilb1244,gilb1244,YES
AN0773_numerals-kosr1238-1.csv,kosr1238,kosr1238,YES
AN0774_numerals-naur1243-1.csv,naur1243,naur1243,YES
AN0775_barlowpacific-kani1283-1.csv,kani1283,kani1283,YES
AN0776_barlowpacific-kani1282-1.csv,kani1282,kani1282,YES
AN0777_numerals-seim1238-1.csv,seim1238,seim1238,YES
AN0778_numerals-wuvu1239-1.csv,wuvu1239,wuvu1239,YES
AN0779_barlowpacific-herm1237-1.csv,herm1237,herm1237,YES
AN0780_numerals-bipi1237-1.csv,bipi1237,bipi1237,YES
AN0781_numerals-nyin1250-1.csv,nyin1250,nyin1250,YES
AN0782_barlowpacific-sori1242-1.csv,sori1242,sori1242,YES
AN0783_barlowpacific-liku1243-2.csv,liku1243,liku1243,YES
AN0784_barlowpacific-kheh1237-1.csv,kheh1237,kheh1237,YES
AN0785_barlowpacific-mond1265-2.csv,mond1265,mond1265,YES
AN0786_numerals-tulu1259-1.csv,tulu1259,tulu1259,YES
AN0787_numerals-pona1250-1.csv,pona1250,pona1250,YES
AN0788_barlowpacific-kurt1250-2.csv,kurt1250,kurt1250,YES
AN0790_barlowpacific-kele1258-2.csv,kele1258,kele1258,YES
AN0791_barlowpacific-eree1241-1.csv,eree1241,eree1241,YES
AN0792_numerals-andr1248-1.csv,andr1248,andr1248,YES
AN0793_barlowpacific-leip1237-2.csv,leip1237,leip1237,YES
AN0794_numerals-papi1254-1.csv,papi1254,bowa1234,YES
AN0795_numerals-lele1270-1.csv,lele1270,lele1270,YES
AN0796_numerals-tita1241-1.csv,tita1241,tita1241,YES
AN0797_numerals-nali1245-2.csv,nali1245,nali1245,YES
AN0798_numerals-loni1238-1.csv,loni1238,loni1238,YES
AN0799_barlowpacific-moke1240-2.csv,moke1240,moke1240,YES
AN0800_barlowpacific-pakt1239-1.csv,pakt1239,pakt1239,YES
AN0801_numerals-louu1245-1.csv,louu1245,louu1245,YES
AN0802_numerals-balu1257-1.csv,balu1257,balu1257,YES
AN0803_barlowpacific-lenk1247-2.csv,lenk1247,lenk1247,YES
AN0804_barlowpacific-penc1239-2.csv,penc1239,penc1239,YES
AN0805_numerals-naun1237-1.csv,naun1237,naun1237,YES
AN0806_numerals-muss1246-1.csv,muss1246,muss1246,YES
AN0807_numerals-teni1244-1.csv,teni1244,teni1244,YES
AN0808_numerals-liki1241-1.csv,liki1241,liki1241,YES
AN0809_numerals-sobe1238-1.csv,sobe1238,sobe1238,YES
AN0810_numerals-wakd1237-1.csv,wakd1237,wakd1237,YES
AN0811_numerals-masi1265-1.csv,masi1265,masi1265,YES
AN0812_numerals-yamn1237-1.csv,yamn1237,yamn1237,YES
AN0813_barlowpacific-anus1237-1.csv,anus1237,anus1237,YES
AN0815_numerals-bong1287-1.csv,bong1287,bong1287,YES
AN0816_barlowpacific-kapt1235-1.csv,kapt1235,kapt1235,YES
AN0817_numerals-tarp1240-1.csv,tarp1240,tarp1240,YES
AN0818_EDIT_numerals-ormu1248-1_EDIT.csv,ormu1248,ormu1248,YES
AN0819_numerals-kayu1243-1.csv,kayu1243,kayu1243,YES
AN0820_barlowpacific-toba1266-5.csv,toba1266,toba1266,YES
AN0821_barlowpacific-kapp1237-1.csv,kapp1237,kapp1237,YES
AN0822_barlowpacific-tuml1238-1.csv,tuml1238,tuml1238,YES
AN0823_barlowpacific-sera1260-1.csv,sera1260,sera1260,YES
AN0824_numerals-arop1242-1.csv,arop1242,arop1242,YES
AN0825_numerals-malo1245-1.csv,malo1245,malo1245,YES
AN0826_barlowpacific-siss1243-1.csv,siss1243,siss1243,YES
AN0827_barlowpacific-ulau1237-4.csv,ulau1237,ulau1237,YES
AN0828_barlowpacific-kaie1237-4.csv,kaie1237,kaie1237,YES
AN0829_numerals-tere1276-1.csv,tere1276,tere1276,YES
